36149			512849			476716			430707			3780			1353			211
36199			513649			477466			431287			3785			1357			188
36250			514465			478231			432348			3675			1413			226
36297			515217			478936			433001			3837			1373			229
36347			516017			479686			433540			3831			1380			226
36398			516833			480451			434102			3988			1435			234
36449			517649			481216			434799			3799			1369			250
36499			518449			481966			435685			3805			1375			258
36549			519249			482716			435900			3933			1372			255
36599			520049			483466			437053			3797			1410			261
36649			520849			484216			437758			3801			1417			251
36697			521617			484936			438224			4016			1471			268
36748			522433			485701			439372			3730			1444			260
36798			523233			486451			439499			3726			1447			244
36846			524001			487171			440150			3820			1466			236
36899			524849			487966			440875			3812			1433			264
36949			525649			488716			441580			3816			1435			249
36999			526449			489466			442509			3843			1505			260
37049			527249			490216			443621			3911			1413			256
37098			528033			490951			443992			3917			1551			272
37148			528833			491701			444932			3921			1560			263
37199			529649			492466			445074			4134			1544			296
37248			530433			493201			446382			3848			1375			246
37299			531249			493966			446303			3790			1397			273
37349			532049			494716			446781			3797			1399			271
37397			532817			495436			447665			4087			1462			263
37450			533665			496231			448795			3767			1442			224
37497			534417			496936			448628			3938			1507			266
37547			535217			497686			450032			3934			1516			280
37597			536017			498436			451145			3984			1499			279
37648			536833			499201			451357			3959			1492			265
37698			537633			499951			452212			3932			1493			236
37748			538433			500701			452221			3930			1496			252
37798			539233			501451			453304			3909			1501			280
37847			540017			502186			453943			3929			1509			239
37896			540801			502921			454681			3950			1596			335
37946			541601			503671			455900			3950			1605			261
38000			542465			504481			456590			3872			1615			276
38047			543217			505186			456492			3959			1552			273
38097			544017			505936			458462			3964			1553			263
38147			544817			506686			457839			3971			1616			258
38198			545633			507451			458341			3848			1577			259
38246			546401			508171			458897			4025			1590			313
38296			547201			508921			460626			4025			1593			292
38347			548017			509686			460868			4026			1532			310
38396			548801			510421			461986			4072			1631			257
38448			549633			511201			462467			4118			1622			333
38498			550433			511951			463345			4116			1625			299
38547			551217			512686			463852			3792			1544			220
38598			552033			513451			464046			4118			1626			265
38648			552833			514201			464977			4068			1593			290
38698			553633			514951			466143			4077			1601			316
38748			554433			515701			466149			4043			1700			306
38798			555233			516451			467311			3928			1682			268
38848			556033			517201			468429			3933			1691			294
38898			556833			517951			468565			4098			1752			298
38949			557649			518716			469359			3993			1638			294
38999			558449			519466			469976			3970			1603			294
39049			559249			520216			470822			3964			1611			300
39096			560001			520921			471052			4012			1686			279
39149			560849			521716			471151			3942			1754			282
39200			561665			522481			472205			4074			1744			317
39250			562465			523231			473408			4079			1747			319
39295			563185			523906			473573			3959			1746			313
39349			564049			524716			474355			3995			1629			285
39399			564849			525466			475157			4043			1761			317
39449			565649			526216			475972			4039			1766			296
39499			566449			526966			476858			4079			1796			324
39549			567249			527716			477651			4028			1771			304
39597			568017			528436			478104			4163			1834			309
39647			568817			529186			478831			4171			1842			292
39699			569649			529966			479408			3942			1738			319
39748			570433			530701			480061			4108			1798			328
39798			571233			531451			480433			4110			1805			323
39848			572033			532201			481567			3923			1802			284
39897			572817			532936			482325			4089			1848			316
39949			573649			533716			482987			4078			1869			344
39999			574449			534466			483835			4070			1870			314
40049			575249			535216			484297			4180			1826			304
40096			576001			535921			485300			4187			1851			360
40149			576849			536716			485830			3912			1765			326
40199			577649			537466			486160			3914			1772			291
40249			578449			538216			487067			4125			1855			341
40297			579217			538936			487555			4036			1800			275
40349			580049			539716			488306			3999			1790			286
40399			580849			540466			489462			4000			1798			298
40448			581633			541201			489664			4115			1803			330
40498			582433			541951			490299			4041			1863			351
40549			583249			542716			490765			4107			1804			326
40597			584017			543436			491455			4231			1893			347
40647			584817			544186			492263			4228			1902			364
40700			585665			544981			493306			4090			1839			349
40750			586465			545731			493579			3973			1856			351
40796			587201			546421			494829			4172			1839			354
40846			588001			547171			495956			4179			1847			347
40896			588801			547921			495838			4190			1881			312
40950			589665			548731			496706			4150			1903			341
41000			590465			549481			497827			4156			1912			370
41049			591249			550216			498410			4242			1988			328
41099			592049			550966			498908			4127			1923			351
41148			592833			551701			499486			4144			1945			319
41196			593601			552421			499952			4013			1955			345
41246			594401			553171			500550			4021			1956			328
41297			595217			553936			501054			4194			2119			357
41348			596033			554701			502300			4178			2036			364
41399			596849			555466			503407			4378			1999			379
41448			597633			556201			503344			4145			2065			331
41498			598433			556951			504236			4145			2070			344
41547			599217			557686			505128			4166			2031			367
41600			600065			558481			505079			4132			2074			318
41649			600849			559216			505913			4296			2098			345
41700			601665			559981			507168			4192			2114			382
41750			602465			560731			507956			4195			2121			370
41799			603249			561466			507436			4143			2085			380
41844			603969			562141			508780			4277			2047			359
41899			604849			562966			509568			4172			2055			372
41949			605649			563716			510896			4192			2064			333
41997			606417			564436			511043			4151			2144			364
42046			607201			565171			512043			4172			2090			337
42096			608001			565921			512155			4119			2025			385
42148			608833			566701			513092			4172			2077			315
42198			609633			567451			514265			4184			2084			358
42249			610449			568216			514764			4186			2011			355
42298			611233			568951			515564			4293			2166			375
42345			611985			569656			515435			4333			2152			357
42398			612833			570451			516233			4229			2112			381
42446			613601			571171			516886			4335			2113			342
42496			614401			571921			517555			4320			2116			356
42548			615233			572701			518225			4364			2100			400
42598			616033			573451			518771			4289			2103			384
42646			616801			574171			519969			4314			2231			359
42693			617553			574876			520600			4298			2219			378
42743			618353			575626			521170			4303			2225			378
42797			619217			576436			522192			4186			2178			378
42848			620033			577201			522550			4271			2265			411
42895			620785			577906			523901			4168			2151			378
42949			621649			578716			524938			4319			2253			425
42999			622449			579466			524753			4325			2267			389
43044			623169			580141			525712			4426			2294			390
43096			624001			580921			526772			4282			2335			395
43149			624849			581716			526864			4341			2192			410
43198			625633			582451			527186			4201			2318			407
43250			626465			583231			528497			4389			2286			404
43300			627265			583981			528806			4395			2295			418
43344			627969			584641			529390			4372			2236			391
43400			628865			585481			530221			4414			2305			396
43446			629601			586171			531157			4280			2225			408
43495			630385			586906			531780			4308			2336			380
43548			631233			587701			531871			4403			2322			413
43599			632049			588466			532679			4331			2293			400
43649			632849			589216			533856			4323			2294			378
43696			633601			589921			534553			4252			2301			387
43746			634401			590671			535108			4314			2370			444
43796			635201			591421			535393			4341			2300			388
43850			636065			592231			536134			4233			2318			404
43895			636785			592906			536163			4263			2349			371
43943			637553			593626			538098			4430			2434			464
43996			638401			594421			538671			4360			2315			403
44049			639249			595216			539371			4427			2425			428
44099			640049			595966			539683			4422			2429			425
44147			640817			596686			540251			4348			2387			387
44191			641521			597346			541156			4367			2403			436
44247			642417			598186			541720			4406			2484			400
44298			643233			598951			542350			4419			2373			437
44348			644033			599701			543421			4421			2378			432
44393			644753			600376			543664			4209			2288			404
44448			645633			601201			545031			4401			2344			451
44495			646385			601906			544921			4376			2421			445
44547			647217			602686			546107			4445			2510			460
44598			648033			603451			547132			4250			2439			422
44648			648833			604201			546799			4258			2452			423
44700			649665			604981			547764			4446			2409			439
44747			650417			605686			548487			4281			2507			418
44799			651249			606466			549541			4445			2480			422
44846			652001			607171			550329			4486			2495			378
44899			652849			607966			551173			4577			2522			476
44948			653633			608701			551507			4503			2560			437
44997			654417			609436			552669			4616			2499			458
45046			655201			610171			552849			4533			2578			451
45096			656001			610921			553493			4533			2589			451
45147			656817			611686			554263			4489			2524			410
45195			657585			612406			554106			4373			2554			425
45248			658433			613201			555688			4609			2542			488
45293			659153			613876			556029			4230			2559			412
45347			660017			614686			556903			4551			2647			472
45398			660833			615451			557777			4585			2673			475
45449			661649			616216			558313			4527			2629			471
45495			662385			616906			559092			4642			2593			469
45545			663185			617656			559779			4649			2604			477
45599			664049			618466			560443			4395			2594			434
45646			664801			619171			560933			4490			2471			471
45698			665633			619951			561555			4407			2652			458
45747			666417			620686			562485			4529			2705			455
45798			667233			621451			563196			4374			2601			451
45847			668017			622186			563868			4531			2778			481
45898			668833			622951			564029			4515			2787			526
45949			669649			623716			565446			4613			2657			478
45994			670369			624391			565661			4578			2688			481
46050			671265			625231			566623			4420			2739			489
46093			671953			625876			567275			4636			2779			503
46143			672753			626626			568214			4639			2787			511
46190			673505			627331			568935			4499			2816			491
46249			674449			628216			569782			4495			2815			485
46298			675233			628951			570046			4557			2725			470
46348			676033			629701			570834			4690			2818			469
46399			676849			630466			572195			4313			2715			478
46445			677585			631156			572777			4683			2853			502
46495			678385			631906			572846			4687			2863			490
46546			679201			632671			573448			4704			2721			504
46594			679969			633391			574069			4574			2804			466
46644			680769			634141			574851			4381			2831			448
46697			681617			634936			576120			4603			2860			503
46744			682369			635641			576092			4697			2872			525
46794			683169			636391			577153			4555			2857			505
46844			683969			637141			577714			4561			2865			495
46894			684769			637891			578127			4732			2897			551
46945			685585			638656			578849			4673			2851			509
46994			686369			639391			580191			4551			2807			505
47048			687233			640201			580550			4604			2912			536
47099			688049			640966			580791			4791			3010			561
47144			688769			641641			581934			4523			2929			518
47194			689569			642391			582784			4526			2942			539
47248			690433			643201			583269			4446			2866			482
47297			691217			643936			584163			4743			3102			532
47347			692017			644686			584472			4505			2931			523
47398			692833			645451			585064			4641			3000			511
47445			693585			646156			585783			4803			3169			572
47493			694353			646876			586440			4687			3055			488
47545			695185			647656			587007			4671			2974			522
47595			695985			648406			587964			4678			2983			552
47647			696817			649186			588496			4758			3069			546
47697			697617			649936			589288			4751			3059			521
47749			698449			650716			590434			4665			3006			523
47794			699169			651391			590070			4702			2995			515
47844			699969			652141			591363			4575			3046			489
47894			700769			652891			591742			4923			3080			544
47949			701649			653716			592836			4753			3155			528
47998			702433			654451			593655			4620			3111			588
48048			703233			655201			594351			4745			3033			527
48095			703985			655906			594620			4899			3102			556
48145			704785			656656			595759			4904			3108			589
48196			705601			657421			596548			4713			3062			520
48245			706385			658156			596435			4748			3174			601
48292			707137			658861			597640			4707			3127			511
48347			708017			659686			597596			4922			3198			590
48398			708833			660451			598879			4892			3363			554
48448			709633			661201			599553			4798			3180			509
48495			710385			661906			599533			4786			3277			565
48547			711217			662686			600738			4777			3354			529
48597			712017			663436			601537			4938			3033			585
48647			712817			664186			602598			4927			3041			580
48695			713585			664906			603633			4641			3194			557
48748			714433			665701			602750			4809			3320			578
48794			715169			666391			604499			4939			3307			584
48843			715953			667126			605069			4881			3290			526
48897			716817			667936			605469			4849			3159			535
48949			717649			668716			607012			4789			3144			607
48997			718417			669436			607330			4782			3336			549
49046			719201			670171			607463			4706			3147			542
49093			719953			670876			607958			4858			3220			593
49146			720801			671671			609172			4800			3292			604
49196			721601			672421			609537			4798			3297			611
49248			722433			673201			610951			4732			3264			578
49295			723185			673906			611785			4948			3274			612
49347			724017			674686			612071			4716			3292			568
49399			724849			675466			612673			4841			3309			594
49443			725553			676126			613653			4851			3320			590
49497			726417			676936			614110			4684			3342			564
49543			727153			677626			614710			4905			3517			615
49598			728033			678451			615051			4935			3345			602
49648			728833			679201			616309			4939			3353			655
49698			729633			679951			616036			4767			3371			577
49747			730417			680686			617408			4975			3409			617
49794			731169			681391			617850			4901			3398			630
49849			732049			682216			619082			4927			3393			553
49896			732801			682921			619267			4916			3396			601
49944			733569			683641			620527			4930			3227			604
49998			734433			684451			620262			4974			3546			598
50046			735201			685171			621115			4943			3518			649
50096			736001			685921			621930			4950			3528			618
50147			736817			686686			622964			5036			3485			638
50195			737585			687406			623518			4854			3535			616
50248			738433			688201			624054			5002			3463			614
50294			739169			688891			624985			4984			3531			644
50348			740033			689701			625861			5153			3571			637
50397			740817			690436			626522			4964			3468			622
50449			741649			691216			627060			4828			3452			629
50495			742385			691906			627227			4898			3415			614
50547			743217			692686			628586			5026			3518			642
50598			744033			693451			628657			4951			3546			644
50646			744801			694171			629526			5059			3540			685
50696			745601			694921			630875			4921			3543			626
50746			746401			695671			630878			5041			3513			626
50796			747201			696421			632052			5038			3523			654
50847			748017			697186			632876			4892			3470			620
50898			748833			697951			632735			5041			3647			579
50942			749537			698611			634073			4964			3607			633
50998			750433			699451			634617			5166			3628			663
51046			751201			700171			634829			4809			3596			630
51095			751985			700906			635500			4953			3554			610
51144			752769			701641			636887			5189			3824			698
51195			753585			702406			637190			4951			3703			647
51246			754401			703171			638004			4975			3576			676
51296			755201			703921			638927			4978			3585			664
51342			755937			704611			639524			4981			3739			683
51395			756785			705406			640354			5105			3698			666
51444			757569			706141			640675			5025			3745			713
51496			758401			706921			641676			4966			3817			727
51544			759169			707641			641462			5115			3683			656
51596			760001			708421			642849			5064			3603			635
51645			760785			709156			643349			5273			3814			716
51696			761601			709921			643757			4991			3683			644
51743			762353			710626			644742			5115			3855			643
51799			763249			711466			645363			5036			3909			641
51848			764033			712201			646246			5285			3852			651
51895			764785			712906			646927			5009			3759			720
51944			765569			713641			648353			5029			3869			697
51998			766433			714451			648792			4924			3876			645
52045			767185			715156			648574			5163			3778			677
52095			767985			715906			649939			5167			3796			685
52145			768785			716656			650392			5064			3934			732
52197			769617			717436			650306			5189			3903			651
52248			770433			718201			651817			5079			3804			713
52296			771201			718921			652470			5137			3854			674
52343			771953			719626			652678			5162			3814			646
52397			772817			720436			654320			5190			3908			718
52442			773537			721111			653986			5110			3888			710
52493			774353			721876			655759			5070			4023			685
52543			775153			722626			655779			5066			3965			708
52592			775937			723361			656519			5162			3909			705
52647			776817			724186			657336			5126			3966			698
52695			777585			724906			658276			5362			4081			739
52750			778465			725731			658891			5094			4024			668
52798			779233			726451			659827			5206			4066			759
52841			779921			727096			659575			5189			4018			746
52895			780785			727906			660527			5140			4067			742
52945			781585			728656			661273			5218			4188			723
52994			782369			729391			661575			5357			4064			696
53044			783169			730141			663041			5362			4072			704
53093			783953			730876			663316			5159			4119			731
53147			784817			731686			663432			5319			4126			761
53192			785537			732361			665119			5456			4094			773
53248			786433			733201			665275			5262			4215			719
53297			787217			733936			666258			5328			4215			725
53347			788017			734686			667021			5228			4106			730
53398			788833			735451			667785			5325			4116			714
53444			789569			736141			668040			5188			3999			723
53497			790417			736936			669119			5226			4173			697
53544			791169			737641			669629			5255			4206			763
53598			792033			738451			670779			5295			4093			671
53643			792753			739126			670628			5244			4270			742
53696			793601			739921			671844			5396			4182			736
53747			794417			740686			672991			5299			4303			777
53795			795185			741406			673188			5362			4264			729
53845			795985			742156			673909			5227			4135			748
53897			796817			742936			674349			5428			4401			829
53947			797617			743686			675603			5384			4339			739
53997			798417			744436			675811			5368			4217			748
54044			799169			745141			676628			5440			4234			785
54095			799985			745906			676741			5545			4378			777
54144			800769			746641			677258			5497			4416			824
54198			801633			747451			678315			5402			4232			752
54241			802321			748096			679256			5522			4431			810
54292			803137			748861			679725			5294			4457			786
54344			803969			749641			680104			5257			4385			754
54393			804753			750376			681278			5350			4442			736
54445			805585			751156			681828			5295			4439			755
54496			806401			751921			682842			5396			4305			782
54544			807169			752641			683129			5551			4381			714
54595			807985			753406			683827			5389			4296			783
54648			808833			754201			685084			5345			4321			789
54695			809585			754906			685409			5321			4398			760
54745			810385			755656			686273			5636			4360			793
54796			811201			756421			686434			5535			4538			845
54849			812049			757216			687383			5324			4483			791
54896			812801			757921			688328			5350			4600			700
54945			813585			758656			688624			5481			4573			795
54994			814369			759391			689579			5393			4371			822
55049			815249			760216			690672			5346			4602			779
55096			816001			760921			690501			5433			4384			802
55146			816801			761671			691567			5474			4605			816
55195			817585			762406			693088			5225			4356			787
55245			818385			763156			692765			5479			4562			827
55294			819169			763891			693326			5498			4572			831
55342			819937			764611			694074			5676			4616			853
55392			820737			765361			694496			5435			4641			837
55447			821617			766186			695590			5373			4597			801
55495			822385			766906			695784			5435			4537			814
55545			823185			767656			697462			5573			4632			827
55597			824017			768436			698336			5556			4608			823
55645			824785			769156			698450			5430			4515			846
55689			825489			769816			699119			5578			4566			839
55745			826385			770656			699355			5550			4670			815
55797			827217			771436			700332			5542			4745			842
55844			827969			772141			701137			5681			4797			883
55890			828705			772831			701894			5547			4811			818
55947			829617			773686			702627			5491			4891			825
55994			830369			774391			702939			5595			4870			837
56047			831217			775186			703606			5573			4808			895
56092			831937			775861			704570			5634			4603			853
56144			832769			776641			704957			5590			4758			788
56197			833617			777436			705918			5720			4752			812
56249			834449			778216			706948			5657			4845			858
56295			835185			778906			707641			5590			4824			936
56347			836017			779686			708342			5575			4674			870
56393			836753			780376			708446			5798			4811			852
56446			837601			781171			709058			5469			4669			804
56495			838385			781906			709434			5637			4747			886
56544			839169			782641			710880			5831			4915			888
56595			839985			783406			711172			5650			4987			909
56647			840817			784186			712331			5504			4931			875
56699			841649			784966			712968			5629			4727			841
56742			842337			785611			713261			5607			4883			857
56793			843153			786376			714489			5649			4858			860
56846			844001			787171			714632			5742			4980			903
56894			844769			787891			715712			5854			5129			853
56946			845601			788671			716193			5822			4977			836
56996			846401			789421			717126			5670			4877			809
57043			847153			790126			717352			5591			4948			857
57095			847985			790906			717793			5736			5068			857
57144			848769			791641			718909			5817			4959			966
57191			849521			792346			720188			5832			5089			929
57245			850385			793156			719905			5633			5080			896
57292			851137			793861			721185			5789			5101			888
57342			851937			794611			721381			5578			5148			937
57393			852753			795376			722269			5690			5041			888
57445			853585			796156			722734			5669			5028			871
57497			854417			796936			723620			5658			5102			936
57543			855153			797626			724446			5626			5075			891
57594			855969			798391			725552			5858			5197			967
57644			856769			799141			725716			5844			5232			903
57695			857585			799906			726694			5708			5185			877
57742			858337			800611			726971			5926			5234			947
57796			859201			801421			728294			5796			4981			928
57843			859953			802126			728385			5911			5305			976
57895			860785			802906			729395			5945			5127			964
57943			861553			803626			730018			5787			5310			906
57994			862369			804391			730676			5926			5185			952
58047			863217			805186			731728			5906			5238			875
58094			863969			805891			732195			5709			5255			925
58144			864769			806641			732569			5810			5221			918
58195			865585			807406			734000			5817			5178			959
58245			866385			808156			734243			5978			5425			929
58295			867185			808906			734639			5946			5365			976
58344			867969			809641			735651			6055			5515			978
58390			868705			810331			735216			5926			5155			967
58447			869617			811186			736932			5968			5394			943
58490			870305			811831			737474			5969			5428			973
58543			871153			812626			737781			5937			5460			905
58595			871985			813406			739277			5948			5423			952
58648			872833			814201			739809			5926			5382			933
58693			873553			814876			740056			6267			5533			1020
58747			874417			815686			741019			6001			5513			1003
58792			875137			816361			741427			6021			5397			958
58850			876065			817231			741688			5986			5445			1003
58896			876801			817921			743043			5953			5471			954
58948			877633			818701			744017			6202			5653			1031
58995			878385			819406			744770			5810			5405			983
59042			879137			820111			744998			6085			5650			1005
59094			879969			820891			745949			5858			5365			917
59142			880737			821611			746352			5974			5748			931
59197			881617			822436			746733			5981			5734			979
59239			882289			823066			747710			6095			5667			999
59295			883185			823906			748825			5954			5476			1008
59341			883921			824596			748878			6125			5456			1006
59399			884849			825466			749392			6152			5539			966
59438			885473			826051			750162			5986			5628			926
59494			886369			826891			751275			5894			5608			980
59542			887137			827611			751637			6272			5796			1064
59595			887985			828406			752531			6096			5720			1060
59648			888833			829201			754549			5946			5610			1034
59696			889601			829921			754461			6242			5513			1012
59744			890369			830641			754477			6149			5680			1055
59796			891201			831421			755254			6101			5735			1048
59845			891985			832156			756377			6440			5822			1125
59894			892769			832891			756546			6079			5598			989
59947			893617			833686			757802			6084			5780			1003
59990			894305			834331			757508			6184			5905			1031
60044			895169			835141			759066			6283			5948			1116
60095			895985			835906			759724			6115			5904			1027
60147			896817			836686			760678			6117			5889			1029
60193			897553			837376			760853			6081			5955			995
60244			898369			838141			761566			6098			5971			1001
60292			899137			838861			761944			6269			5919			1030
60340			899905			839581			763016			6333			5910			1089
60396			900801			840421			764074			6157			5839			1056
60443			901553			841126			764162			6165			5879			1106
60492			902337			841861			764944			5972			5860			971
60539			903089			842566			765478			6247			5898			1052
60599			904049			843466			766735			6202			5935			1053
60638			904673			844051			766747			6266			5986			1076
60692			905537			844861			767567			6232			6165			1017
60744			906369			845641			768539			6261			5967			1155
60792			907137			846361			769400			6238			6142			1071
60842			907937			847111			769634			6348			6000			1109
60896			908801			847921			771321			6331			6084			1104
60943			909553			848626			771818			6189			6185			1051
60996			910401			849421			771947			6193			6124			1075
61042			911137			850111			772061			6244			6011			1102
61093			911953			850876			772755			6404			6211			1090
61146			912801			851671			773478			6485			6149			1130
61193			913553			852376			774234			6183			6125			1114
61246			914401			853171			775175			6159			5926			1052
61295			915185			853906			776315			6197			6003			1112
61346			916001			854671			777488			6313			6111			1120
61393			916753			855376			778008			6274			6194			1090
61439			917489			856066			778278			6328			6016			1105
61491			918321			856846			778037			6263			6284			1132
61541			919121			857596			779969			6252			6206			1067
61597			920017			858436			780698			6298			6345			1106
61642			920737			859111			780627			6315			6131			1152
61695			921585			859906			780947			6512			6360			1163
61746			922401			860671			782474			6271			6511			1067
61797			923217			861436			783473			6388			6518			1137
61842			923937			862111			783439			6394			6372			1163
61895			924785			862906			784323			6549			6391			1180
61943			925553			863626			784946			6333			6302			1080
61996			926401			864421			785550			6439			6283			1133
62045			927185			865156			786482			6425			6314			1105
62097			928017			865936			787481			6252			6215			1137
62143			928753			866626			787709			6362			6336			1120
62191			929521			867346			788297			6587			6567			1152
62245			930385			868156			789831			6680			6423			1168
62293			931153			868876			790236			6375			6546			1141
62346			932001			869671			790645			6538			6286			1187
62394			932769			870391			791250			6636			6433			1081
62441			933521			871096			791213			6650			6388			1236
62495			934385			871906			792076			6611			6488			1123
62542			935137			872611			792779			6542			6459			1088
62596			936001			873421			793748			6314			6446			1176
62644			936769			874141			794244			6636			6765			1210
62690			937505			874831			794536			6621			6581			1187
62745			938385			875656			795797			6691			6747			1216
62795			939185			876406			796159			6422			6446			1186
62844			939969			877141			797043			6583			6474			1158
62894			940769			877891			797532			6560			6719			1155
62947			941617			878686			799010			6409			6578			1153
62993			942353			879376			799327			6499			6536			1207
63046			943201			880171			800314			6622			6529			1135
63092			943937			880861			800815			6617			6684			1187
63142			944737			881611			801983			6546			6744			1191
63194			945569			882391			801559			6647			6622			1166
63246			946401			883171			802518			6736			6720			1206
63290			947105			883831			803290			6657			6804			1211
63347			948017			884686			804462			6614			6613			1250
63391			948721			885346			804983			6496			6705			1134
63441			949521			886096			805704			6350			6694			1181
63490			950305			886831			805634			6610			6920			1201
63543			951153			887626			807710			6353			6518			1117
63596			952001			888421			807598			6827			6788			1207
63641			952721			889096			808611			6424			6894			1166
63696			953601			889921			809154			6702			6842			1239
63736			954241			890521			808631			6602			6889			1213
63791			955121			891346			810672			6764			7046			1224
63845			955985			892156			810784			6902			7084			1268
63895			956785			892906			812293			6792			6837			1229
63940			957505			893581			811814			6696			6793			1240
63999			958449			894466			812539			6741			6954			1231
64042			959137			895111			813981			6522			6877			1245
64089			959889			895816			814923			6828			7085			1261
64143			960753			896626			815026			6829			6960			1262
64191			961521			897346			815079			6602			7088			1312
64244			962369			898141			816673			6774			7006			1262
64291			963121			898846			817248			6654			7037			1216
64347			964017			899686			817578			6815			6891			1307
64394			964769			900391			817772			6768			7127			1273
64441			965521			901096			819416			6775			7177			1265
64493			966353			901876			820043			6957			7219			1247
64546			967201			902671			820414			6753			7026			1282
64593			967953			903376			821260			6857			6958			1305
64642			968737			904111			821865			6900			7198			1341
64694			969569			904891			822715			6813			7158			1293
64743			970353			905626			822568			6878			7386			1277
64793			971153			906376			823971			6800			7032			1349
64843			971953			907126			825172			7008			7318			1326
64893			972753			907876			825544			6721			7303			1305
64937			973457			908536			825955			6766			7142			1243
64994			974369			909391			826250			7063			7315			1309
65046			975201			910171			826964			6657			7048			1235
65097			976017			910936			827675			6855			7507			1292
65144			976769			911641			828276			6815			7403			1292
65197			977617			912436			829279			6873			7163			1362
65245			978385			913156			830959			6915			7211			1303
65297			979217			913936			830670			6975			7307			1295
65340			979905			914581			832147			6809			7125			1305
65394			980769			915391			832206			6993			7534			1395
65443			981553			916126			833321			6863			7451			1291
65489			982289			916816			833605			6911			7302			1255
65543			983160			917634			834094			6929			7564			1336
65594			984027			918450			835871			6956			7359			1316
65647			984928			919298			835799			6996			7424			1318
65692			985693			920018			836389			7099			7530			1409
65743			986560			920834			837032			7057			7689			1363
65796			987461			921682			837863			7066			7626			1310
65844			988277			922450			839049			7208			7431			1347
65894			989127			923250			839853			7124			7424			1390
65941			989926			924002			840188			7079			7419			1346
65994			990827			924850			840384			6742			7320			1231
66041			991626			925602			841498			7018			7478			1341
66095			992544			926466			842813			6917			7630			1422
66146			993411			927282			843822			6781			7331			1297
66194			994227			928050			843549			6916			7518			1343
66241			995026			928802			843819			6945			7510			1390
66287			995808			929538			844830			7111			7829			1448
66341			996726			930402			845834			7187			7783			1393
66396			997661			931282			847291			7171			7761			1390
66445			998494			932066			847762			7287			7769			1444
66489			999242			932770			848428			7070			7711			1361
66542			1000143			933618			848512			7171			7715			1442
66592			1000993			934418			849617			7264			7897			1470
66645			1001894			935266			850477			7233			7720			1393
66694			1002727			936050			850512			7270			8069			1314
66744			1003577			936850			851949			7148			7850			1329
66791			1004376			937602			852582			7221			7616			1432
66841			1005226			938402			853237			7236			7827			1360
66892			1006093			939218			854525			7091			7901			1352
66941			1006926			940002			855038			7358			7823			1430
66996			1007861			940882			855325			7310			8004			1452
67043			1008660			941634			855979			7469			7994			1480
67091			1009476			942402			857123			7137			7883			1369
67143			1010360			943234			857548			7208			7827			1404
67192			1011193			944018			858499			7279			7941			1473
67242			1012043			944818			860048			7227			7828			1430
67293			1012910			945634			860935			7271			7951			1450
67340			1013709			946386			861298			7455			8094			1490
67388			1014525			947154			861100			7431			8172			1492
67442			1015443			948018			862502			7277			8298			1413
67494			1016327			948850			863356			7409			7926			1446
67544			1017177			949650			864068			7309			8092			1458
67592			1017993			950418			864795			7277			8050			1456
67641			1018826			951202			864335			7219			7893			1427
67695			1019744			952066			866262			7369			8019			1408
67740			1020509			952786			866306			7371			7890			1497
67795			1021444			953666			867966			7307			8216			1470
67843			1022260			954434			868519			7335			8087			1411
67896			1023161			955282			868252			7408			8142			1483
67945			1023994			956066			870040			7306			8142			1437
67992			1024793			956818			870443			7284			8063			1469
68039			1025592			957570			870895			7270			8110			1434
68090			1026459			958386			872280			7528			8392			1468
68146			1027411			959282			873223			7422			8252			1487
68194			1028227			960050			873299			7739			8343			1577
68240			1029009			960786			873232			7594			8243			1482
68294			1029927			961650			874618			7392			2289			384
68347			1030828			962498			875700			7627			2355			404
68391			1031576			963202			876220			7717			2339			435
68443			1032460			964034			876976			7583			2321			423
68488			1033225			964754			876609			7495			2339			410
68543			1034160			965634			877904			7601			2413			411
68591			1034976			966402			879319			7407			2327			402
68640			1035809			967186			880673			7364			2314			367
68689			1036642			967970			880265			7308			2258			391
68747			1037628			968898			882185			7363			2337			391
68789			1038342			969570			881909			7470			2356			440
68843			1039260			970434			883261			7633			2175			439
68896			1040161			971282			883531			7388			2408			407
68941			1040926			972002			884718			7397			2442			416
68993			1041810			972834			884598			7562			2301			440
69046			1042711			973682			886340			7275			2328			395
69093			1043510			974434			886269			7563			2354			404
69144			1044377			975250			887697			7429			2422			412
69197			1045278			976098			887548			7376			2440			420
69245			1046094			976866			889250			7534			2411			433
69295			1046944			977666			889797			7308			2436			404
69344			1047777			978450			890074			7421			2378			415
69390			1048559			979186			890884			7418			2464			406
69442			1049443			980018			892318			7558			2453			401
69489			1050242			980770			892026			7594			2377			433
69541			1051126			981602			893722			7352			2408			432
69589			1051942			982370			893671			7662			2506			442
69644			1052877			983250			894365			7553			2487			433
69696			1053761			984082			895447			7546			2421			434
69738			1054475			984754			895951			7416			2463			432
69792			1055393			985618			897107			7462			2467			432
69841			1056226			986402			897853			7541			2479			408
69892			1057093			987218			898241			7477			2407			376
69941			1057926			988002			898411			7659			2503			435
69993			1058810			988834			899889			7594			2544			395
70045			1059694			989666			901426			7752			2522			452
70088			1060425			990354			900742			7815			2521			435
70142			1061343			991218			902584			7500			2381			439
70191			1062176			992002			903286			7690			2495			432
70237			1062958			992738			903247			7555			2506			475
70292			1063893			993618			904344			7467			2460			400
70341			1064726			994402			904607			7429			2500			397
70391			1065576			995202			905680			7593			2631			443
70444			1066477			996050			905719			7547			2471			444
